"__v",_id,coordinates,createdAt,geo,hashtags.0.indices.0,hashtags.0.indices.1,hashtags.0.text,hashtags.1.indices.0,hashtags.1.indices.1,hashtags.1.text,place.attributes,place.bounding_box.coordinates.0.0.0,place.bounding_box.coordinates.0.0.1,place.bounding_box.coordinates.0.1.0,place.bounding_box.coordinates.0.1.1,place.bounding_box.coordinates.0.2.0,place.bounding_box.coordinates.0.2.1,place.bounding_box.coordinates.0.3.0,place.bounding_box.coordinates.0.3.1,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,tweetId,user.location,user.name,user.screenName
0,5adae329ccead8d72523e380,,2018-04-21T07:07:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @WendySiegelman: Russian lawyer Natalia Veselnitskaya who discussed sanctions with Donald Trump Jr. at a Trump Tower meeting in June 201…,987588579466428420.0,"California, USA",Kenneth Johnson,Kennyvoted4JFK
0,5adae329ccead8d72523e387,,2018-04-21T07:07:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MikeHennessy13: Shameless Kinnock's two opportunistic examples earn annual EU pensions of £260,000+ Neither had any impact on political…",987588579915386880.0,,Mike Hennessy,MikeHennessy13
0,5adae329ccead8d72523e38b,,2018-04-21T07:07:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MollyMEP: “All the justifications for Brexit are being dismantled”—The MEPs fighting to stop British departure\n\nAs @GuitarMoog says, we…",987588580456521730.0,Kent. UK,David Ratcliff,dwrscomment
0,5adae329ccead8d72523e38e,,2018-04-21T07:07:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987588580297015300.0,Moletjie|Polokwane|Cape Town,Mmakgomo,DimphoThepa
0,5adae32accead8d72523e397,,2018-04-21T07:07:21.000Z,,68,75,Kathua,,,,,,,,,,,,,,,,,,,,,Did you tell them how journalists like you were responsible for it? #Kathua https://t.co/VpxHIdIxtn,987588582394269700.0,,Archer,asianarcherr
0,5adae32accead8d72523e39a,,2018-04-21T07:07:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"Science, business, politics—let's take a look at some of our best 4/20-adjacent coverage https://t.co/a5TiVCNlAA",987588583165972480.0,Around The World,TechPlot,TechPlot
0,5adae32accead8d72523e39f,,2018-04-21T07:07:21.000Z,,0,14,tonnie_taller,,,,,,,,,,,,,,,,,,,,,"#tonnie_taller\n\nEmotional support animals posing problems for airlines\n\nAirline lobby group releases statement abou… https://t.co/vJdcFHqB5b",987588583379931140.0,Thika,Taller,Tonnie_Taller
0,5adae32accead8d72523e3a2,,2018-04-21T07:07:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @FriendlyJMC: https://t.co/IfpAgC0wce\n\nSo the party that rigged the primary, encouraged illegals to vote, colluded with media, staged fa…",987588584214478850.0,"California, USA",Michelle,Miknmic96
0,5adae32accead8d72523e3a7,,2018-04-21T07:07:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,US rights report lashes Russia but neglects women's issues https://t.co/8cTvPFcaTD,987588584596279300.0,World,NYI World,nyiworld
0,5adae32accead8d72523e3b0,,2018-04-21T07:07:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @PeterStefanovi2: “ Rudd privately boasted to the prime minister she would give immigration officials greater “teeth” to hunt down and d…,987588585380564990.0,"Glasgow, Scotland",Tina Mcghee,Teenytina88
0,5adae32accead8d72523e3b3,,2018-04-21T07:07:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987588585539948540.0,,steve harasz,smh8245
0,5adae32accead8d72523e3b8,,2018-04-21T07:07:22.000Z,,0,14,tonnie_taller,,,,,,,,,,,,,,,,,,,,,"#tonnie_taller\n\nMarc Lotter reacts to DNC lawsuit against Trump campaign\n\nThe Democratic Party files suit alleging… https://t.co/CgkK3wm76R",987588585799942140.0,Thika,Taller,Tonnie_Taller
0,5adae32accead8d72523e3ba,,2018-04-21T07:07:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @TrumpsDC: These Idiot Democrats are just jealous that Trump is getting things done that they never could. 😁\n\nhttps://t.co/nBsz1psxpP,987588585959411710.0,St Petersburgh Russia,Igor the Bot,TomTuTone1
0,5adae32bccead8d72523e3c1,,2018-04-21T07:07:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"""The Biggest Stories in American Politics This Week"" by EMILY COCHRANE via NYT The New York Times https://t.co/HSwDJLN6vx",987588586869612540.0,"Miami, FL",Carmen D,carmenduerta
0,5adae32bccead8d72523e3c7,,2018-04-21T07:07:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @StevenEdginton: RT if you think these two men are the most dangerous in British politics. https://t.co/1a9rD09jKP,987588588526342140.0,Pretoria,Mario Pretorius,unconCEO
0,5adae32cccead8d72523e3d0,,2018-04-21T07:07:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @remain_central: Brexit divorce bill will now surpass £39bn, warns Whitehall watchdog.\n\nSo much for £350m a week extra for the NHS. Brex…",987588591424598020.0,"Ruislip, England",Jon Gurr,jonhgurr
0,5adae32cccead8d72523e3d3,,2018-04-21T07:07:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,,New story on NPR: Week In Politics: Comey's Memos and Additions To Trump's Legal Team https://t.co/1GfrD2NGrl,987588591646904320.0,India,narender kumar,nkc47str
0,5adae32cccead8d72523e3d5,,2018-04-21T07:07:23.000Z,,13,18,bcsm,,,,,,,,,,,,,,,,,,,,,RT @DrAttai: #bcsm Important points in this thread raised by @socflyny re alcohol / breast cancer links. BC risk can be reduced w/lifestyle…,987588592460615680.0,United Kingdom,Sally,onelegcycling
0,5adae32cccead8d72523e3de,,2018-04-21T07:07:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@wikileaks @keithellison Politics need to go to work, to learn real live and values again...",987588594243112960.0,germany,uveschu,uveschu
0,5adae32dccead8d72523e3e1,,2018-04-21T07:07:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @CornishSkipper: This is exactly what the EU have recommended for years. Social allocation to smaller sustainable fishing boats which su…,987588595115479040.0,Didcot,Christine Cé #FBPE,EuroFranglaise
0,5adae32dccead8d72523e3e8,,2018-04-21T07:07:24.000Z,,0,14,tonnie_taller,,,,,,,,,,,,,,,,,,,,,"#tonnie_taller\n\nTrump fires back on Twitter over Democrats’ lawsuit\n\nThe president said the new lawsuit provides a… https://t.co/pupWjhEgml",987588596294135810.0,Thika,Taller,Tonnie_Taller
0,5adae32dccead8d72523e3ed,,2018-04-21T07:07:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @EffieResists: About 25% of Trump's re-election campaign spending is currently going toward his legal defense. Watch that number rise as…,987588596822618110.0,"New York, NY",Razia Shamsiddeen,TruthTold2
0,5adae32dccead8d72523e3f2,,2018-04-21T07:07:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @amanda_damanda: @beyondvisualgp @ifamericansknew @rico_hands @RichieAllenShow @BettyMcCollum04 @drbairdonline @JaneVoter @rk70534 @Omar…,987588597795586050.0,New Delhi,Being Human,Indiandude007
0,5adae32eccead8d72523e3fc,,2018-04-21T07:07:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MaddowBlog: ""Keith Davidson, the former attorney for two women who were paid to keep quiet about their alleged affairs with Donald Trum…",987588601348227070.0,"Florida, USA",PaulB친노친문친국민.,paulbangusa
0,5adae32eccead8d72523e401,,2018-04-21T07:07:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @dril: please join me iin eating one hundred bags of romaine lettuce if you are sick of the CDC rubbing their ass in our faces, with pol…",987588602535100420.0,"Berkeley, CA",Harvey,harvey_stan_
0,5adae32eccead8d72523e403,,2018-04-21T07:07:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @brianklaas: Credit where it’s due: @ChuckGrassley is doing the right thing by proceeding with a vote to protect Mueller despite McConne…,987588602887483390.0,"Cutesville, USA",Ben DeShon,veryBENeficial
0,5adae330ccead8d72523e40d,,2018-04-21T07:07:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealEagleWings: .@TomFitton: ""Trump did nothing wrong. And the one who did something wrong was @Comey, and Mueller isn't even targeting…",987588608814145540.0,,Preston,TheWaterman55
0,5adae330ccead8d72523e413,,2018-04-21T07:07:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987588610017898500.0,"Ohio, USA",Amy ♡'s JDevil,crazy4jp_amy
0,5adae330ccead8d72523e416,,2018-04-21T07:07:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @TomSteyer: Kris Kobach is determined to take the franchise away from American citizens. That is not just contempt of court; it’s contem…,987588610785533950.0,,David Lance #FBPE #WATON,DavidLance3
0,5adae332ccead8d72523e41d,,2018-04-21T07:07:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @RachelSmolkin: “Another source familiar with the case added that dealing with Mueller is ‘like going to talk to Abe Lincoln at the end…,987588615726354430.0,,TrumpLovesMe,ronnel_pastrana
0,5adae332ccead8d72523e423,,2018-04-21T07:07:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,I liked a @YouTube video https://t.co/Jmvg7ZKOTv World War 3 w/ Jesse V. &amp; Psychology Trumps Politics,987588617307676670.0,planet earth {Texas},August Van Suchtelen,mraugie
0,5adae332ccead8d72523e429,,2018-04-21T07:07:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @el_bonga: Nigerian politics is funny. It is surprising how yesterday's wrong are today's right. We seem to learn and unlearn things so…,987588618574352380.0,Abuja Nigeria,Okeke Nnaemeka,Emmycoolphd
0,5adae332ccead8d72523e42c,,2018-04-21T07:07:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,V_of_Europe: Brussels warns on 'risks of failure' in Brexit deadlock https://t.co/KrkkrNjODw,987588619257999360.0,"Dublin City, Ireland",Charles Fenton,trump_2nd
0,5adae334ccead8d72523e437,,2018-04-21T07:07:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @TomSteyer: They all act as if they know he’s guilty and need to hide the evidence. He acts the same way. The American people see law-br…,987588626174435330.0,USA,Julie,gonemadgirl
0,5adae334ccead8d72523e43b,,2018-04-21T07:07:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @ToryFibs: Amber Rudd’s speech on Foreign Workers recorded as a Hate Speech by the U.K. Police.  https://t.co/ZkM4gUc230,987588626610577410.0,,Judith Baskerville,BaskervilleJudy
0,5adae334ccead8d72523e43f,,2018-04-21T07:07:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @MarieAnnUK: It must be really hard work being malicious bitches all day every day...  https://t.co/K1xjpMZUc7,987588626698686460.0,"Limousin, France",Barbara Walton #FBPE #ABTV #WATON,LesTroisChenes
0,5adae334ccead8d72523e442,,2018-04-21T07:07:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @EricHolder: This is patriotic, not partisan.  If the opposition party refuses to protect our democracy, Democrats must.  https://t.co/f…",987588627222806530.0,US/Pacific NW,ken huck,HuckKen
0,5adae334ccead8d72523e449,,2018-04-21T07:07:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987588627285889020.0,"Dallas, TX",1NUG,mbennett30
0,5adae335ccead8d72523e44f,,2018-04-21T07:07:32.000Z,,102,109,cdnimm,,,,,,,,,,,,,,,,,,,,,RT @McCreaImmLaw: MP Rempel wants entire Canadian border designated official port of entry | CBC News #cdnimm https://t.co/UiCMw6qUfX,987588628464336900.0,Canada,Shibuya Yuuri,baymescarly
0,5adae335ccead8d72523e459,,2018-04-21T07:07:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @NHSMillion: Jeremy Hunt has broken money laundering laws, which are punishable by up to 2 years in prison.\n\nWe believe he should resign…",987588631064907780.0,,Plum Wodehouse#FBPE,PlumWodehouse1
0,5adae335ccead8d72523e45f,,2018-04-21T07:07:32.000Z,,0,10,2018shift,22,32,horoscope,,,,,,,,,,,,,,,,,,"#2018shift for all 67 #horoscope signs: https://t.co/YWjUVyf79K this document – first brief - covers most of those… https://t.co/do8k6CwmMq",987588631786336260.0,"#Venus in #Pegasus",Stox Pix,StoxPix2017
0,5adae335ccead8d72523e462,,2018-04-21T07:07:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Pink_fleas: The BBC are trying to hide this away at the bottom of their politics page. Share now and let's bumpthis story up! BBC News…,987588632004497410.0,EU,Rob Skipworth #FBPE,dadskipworth
0,5adae335ccead8d72523e465,,2018-04-21T07:07:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@randallbell This is my thinking as well, gives Rafa one hell of a bargaining chip moving in to the early summer po… https://t.co/bMve05gWwk",987588631882854400.0,Preston,Rob Danson,danson_rob
0,5adae336ccead8d72523e46b,,2018-04-21T07:07:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @design__hole: From his website: ""Mike believes in the philosophy of servant leadership...someone...who will always place policies befor…",987588633279447040.0,,Smitha R. Chadaga,srchadaga
0,5adae336ccead8d72523e475,,2018-04-21T07:07:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@CalvinTigre @OregonJOBS2 I would label it as ""citation needed"". I am more than happy to accept NB as legitimate wh… https://t.co/HBCRjqPnOZ",987588635254902780.0,Republic of Kekistan,Jen Trans Satanist,TeleTransTwo
0,5adae336ccead8d72523e47a,,2018-04-21T07:07:33.000Z,,0,13,BlueWave2018,14,25,Budget2018,,,,,,,,,,,,,,,,,,"#BlueWave2018 #Budget2018 #AgentsOfShield #2018shift for all 67 #horoscope signs: https://t.co/YWjUVyf79K this docu… https://t.co/d3y5U0Tmks",987588635288571900.0,"#Venus in #Pegasus",Stox Pix,StoxPix2017
0,5adae337ccead8d72523e486,,2018-04-21T07:07:34.000Z,,0,15,BharathAneNenu,,,,,,,,,,,,,,,,,,,,,"#BharathAneNenu \n\nMust ReadThread\n\nThis Shows why BAN stands best politics centric movie ever made in telugu cinema… https://t.co/EX1pRY1oos",987588639612784640.0,Bezawada,Bhagath99 🇮🇳,king_bhagath
0,5adae338ccead8d72523e48e,,2018-04-21T07:07:35.000Z,,17,23,Qanon,74,79,MAGA,,,,,,,,,,,,,,,,,,RT @TrumpCard45: #Qanon 4/20 \n♠️Trap Card played - \n♠️Trump Card coming! \n#MAGA\n#KAG\n\nDemocratic Party files suit alleging conspiracy by Tr…,987588643446558720.0,United States,🙏FAITH IN TRUMP🇺🇸,inittowinit007
0,5adae339ccead8d72523e495,,2018-04-21T07:07:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @remain_central: “All the justifications for Brexit are being dismantled” — the MEPs fighting to stop British departure.\n\nMany MEPs beli…,987588645782720510.0,United Kingdom,Tony Sands #FBPE,TonySands63
0,5adae339ccead8d72523e498,,2018-04-21T07:07:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @GaetaSusan: Desperation has set in. This Communist Party will do ANYTHING! Honestly, I've had it! These vermin are the lowest of low. I…",987588646730579970.0,,C,Trumpversial
0,5adae33accead8d72523e49e,,2018-04-21T07:07:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @relovedreams: Oh this is hilarious @nick_clegg calling @jeremycorbyn yesterdays man 🤣🤣🤣🤣 from the bloke who couldn't even keep his seat…,987588650836856830.0,London uk,Sue Gray,suegray834
0,5adae33accead8d72523e4a2,,2018-04-21T07:07:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @dril: please join me iin eating one hundred bags of romaine lettuce if you are sick of the CDC rubbing their ass in our faces, with pol…",987588652040622080.0,"Levittown, PA",jairbear,JaredHitch
0,5adae33cccead8d72523e4ab,,2018-04-21T07:07:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @NHSMillion: Jeremy Hunt has broken money laundering laws, which are punishable by up to 2 years in prison.\n\nWe believe he should resign…",987588660412518400.0,,Maya #FBPE #FollowBackProEurope🇪🇺🇬🇧❄️,mayaminty
0,5adae33cccead8d72523e4af,,2018-04-21T07:07:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@Public_Citizen @Walmart @SamsClub @taxmarch @IndivisibleTeam @keithellison @Alyssa_Milano @MomsRising… https://t.co/2MOiRCVc4j,987588661502971900.0,"Murfreesboro, TN",EX GOP - David Limbaugh 2020 POTUS,Limbaugh2016
0,5adae33dccead8d72523e4b7,,2018-04-21T07:07:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987588663042281470.0,"Johannesburg, South Africa",Sam'Danger,Ayanda99_
0,5adae33dccead8d72523e4bc,,2018-04-21T07:07:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@billshortenmp @TurnbullMalcolm @AustralianLabor @LiberalAus As soon as the rest of the electorate sees through you… https://t.co/8bpBJc92CX,987588664099160060.0,Wherever the Australian Liberal Party can't get to me,Senator D. Citizen,BonyRabid_MHR
0,5adae33dccead8d72523e4c2,,2018-04-21T07:07:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @sentientist: As @benshapiro says politics is only so interesting to everyone because the government doles out so much money and power.…,987588665340846080.0,"Mississippi, USA",Darwin’s Muse (❤️),BotNamedSue
0,5adae33eccead8d72523e4c7,,2018-04-21T07:07:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"""The Biggest Stories in American Politics This Week"" by EMILY COCHRANE via NYT https://t.co/GDzOyeFbSt https://t.co/raG0D0Mdsy",987588665869299710.0,"Miami, FL",VotarEsNuestroDeber,VotarEsUnDeber
0,5adae33eccead8d72523e4cc,,2018-04-21T07:07:41.000Z,,66,75,ToryLies,,,,,,,,,,,,,,,,,,,,,"Amber Rudd boasted of harsher immigration strategy, leak reveals\n\n#ToryLies \nhttps://t.co/dkVTqQ7YCG",987588667542851580.0,Liverpool,Keith Mullin/TheFarm,KeithMullin
0,5adae33eccead8d72523e4d1,,2018-04-21T07:07:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Golfers understand course management and strategy.\n\nHere’s one that is looking to be a bad strategy.\n\nLooks like th… https://t.co/Dt8NmvDiCb,987588669119721470.0,Golf courses worldwide.,FlagHi Golf App ⛳️📲,FlagHiApp
0,5adae33fccead8d72523e4d9,,2018-04-21T07:07:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @henrywinter: Only saw Wenger truly well refreshed once, night before a World Cup final, when he encountered 4-5 English journalists in…",987588671716167680.0,"Clee Hill, Shropshire 📍",Declan Miller,M95DEC
0,5adae33fccead8d72523e4dd,,2018-04-21T07:07:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Abdullahramu: BNP: Allowing polls campaign by MPs to be unconstitutional https://t.co/i6yZmSThFt via @DhakaTribune The Election Commiss…,987588672907231230.0,Bangladesh,আশরাফুল হায়দার সুমন,haidersuman
0,5adae340ccead8d72523e4e7,,2018-04-21T07:07:43.000Z,,101,113,NickTimothy,,,,,,,,,,,,,,,,,,,,,RT @Harryslaststand: Always remember that the source of Theresa May's racism is Theresa May herself. #NickTimothy just helps her channel it…,987588674446651390.0,,John Howard,jthoward57
0,5adae340ccead8d72523e4eb,,2018-04-21T07:07:43.000Z,,,,,,,,{  },-0.968219,52.194932,-0.968219,52.282776,-0.797683,52.282776,-0.797683,52.194932,Polygon,United Kingdom,GB,"Northampton, England",28b6432fb1eac6d4,Northampton,city,https://api.twitter.com/1.1/geo/id/28b6432fb1eac6d4.json,EU rejects Irish border proposals and says Brexit talks could still fail https://t.co/b3s8XFjcEb,987588674803109890.0,,Luddite,AnthonyatNo1
0,5adae340ccead8d72523e4ed,,2018-04-21T07:07:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @LawyerRogelio: Cooper: Trump spent the night in Moscow\nhttps://t.co/vNSD2wP0L9,987588675268698110.0,"Austin, TX",Marcelo Gonzalez,marcelo_beta
0,5adae340ccead8d72523e4f5,,2018-04-21T07:07:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"""The Biggest Stories in American Politics This Week"" by EMILY COCHRANE via NYT https://t.co/D3D5RJ7cKM https://t.co/OF2hyV1fgF",987588674895466500.0,"Kansas, MO",Michael Gabrill,michael_gabrill
0,5adae340ccead8d72523e4fa,,2018-04-21T07:07:43.000Z,,73,83,BankingRC,,,,,,,,,,,,,,,,,,,,,"RT @JoshBBornstein: Turnbull, Morrison &amp; co voted 23 times against a #BankingRC but are now claiming credit for it- how dumb do they think…",987588676275220480.0,Australia,Esme Banks,EsmeBanks
0,5adae341ccead8d72523e506,,2018-04-21T07:07:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @KulganofCrydee: Deportation is not a dirty word – it's a necessary part of any sensible immigration system https://t.co/GmCYrZO83m &lt;Spo…,987588681170071550.0,East Yorkshire,Dorothy Hesp,DorothyHesp
0,5adae342ccead8d72523e50e,,2018-04-21T07:07:45.000Z,,18,23,ABTV,51,58,Brexit,,,,,,,,,,,,,,,,,,RT @micr0minimal: #ABTV\nVote for people who oppose #Brexit and support #Remain\nReclaim your voice to send a strong message to Tories and La…,987588685603459070.0,,Discworld Girl❄️,discworld_girl
0,5adae344ccead8d72523e516,,2018-04-21T07:07:47.000Z,,22,28,SaC18,,,,,,,,,,,,,,,,,,,,,"RT @SEEDSandCHIPS: At #SaC18 you’ll hear one of the most important public intellectuals in Europe, Enrico Giovannini’s expertise has helped…",987588690825351170.0,Italia,Tiziano Pieretti,tiziano281078
0,5adae344ccead8d72523e518,,2018-04-21T07:07:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @BBCLN: ""Even if she can't talk or anything, I know that she loves me.""\nWe meet carer Katrina and ask if it’s time to follow Scotland’s…",987588691244847100.0,County Durham,Jonathan Swingler,JDSwingler
0,5adae344ccead8d72523e51f,,2018-04-21T07:07:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Look who is talking \nThe editor of WSJ should be reminded of the abyss the american president has taken american po… https://t.co/VORpOB8CaE,987588692461195260.0,"New Delhi, India",Dhiraj Ahuja,DhirajAhuja1108
0,5adae344ccead8d72523e525,,2018-04-21T07:07:47.000Z,,95,104,windrush,,,,,,,,,,,,,,,,,,,,,"Everyday more and more on Theresa May’s &amp; her govt’s shameful, incompetent handling of the #windrush crisis  https://t.co/sPbTsDNqa8",987588694134738940.0,Leicester,Jonathan Ashworth,JonAshworth
0,5adae344ccead8d72523e52a,,2018-04-21T07:07:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@Neroxen_ @benban2live @YongYea Yeah, pretty much. And I would say, it's not particularly against the games, it's m… https://t.co/86L9kQ69dl",987588694621245440.0,,Vagabond,camennuie
0,5adae345ccead8d72523e52e,,2018-04-21T07:07:48.000Z,,112,121,windrush,,,,,,,,,,,,,,,,,,,,,"RT @JonAshworth: Everyday more and more on Theresa May’s &amp; her govt’s shameful, incompetent handling of the #windrush crisis  https://t.co/…",987588695481049090.0,,Labour Politics Zone,labour_zone
0,5adae345ccead8d72523e534,,2018-04-21T07:07:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @GAPonsonby: Note the headline - 'before election' ... The reader is being led. The inference they are to take is that the SNP sought to…,987588696823226370.0,Dundee,Donald Lamont,DundeeDon
0,5adae345ccead8d72523e53a,,2018-04-21T07:07:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @MissMamaWolf569: @GreysABC Hopefully it won’t be full of politics like this season has been.,987588699444662270.0,,Precious,pagingkarevs
0,5adae346ccead8d72523e545,,2018-04-21T07:07:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987588701076279300.0,Daveyton,Sihle Fumani,FumaniSihle
0,5adae346ccead8d72523e54b,,2018-04-21T07:07:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @ShehabKhan: Leaked cabinet letters suggest that the Home Office - when it was being run by Theresa May - wanted the children of illegal…,987588702389112830.0,Nottingham,robbin_da_hood,robbin_da_hood
0,5adae346ccead8d72523e550,,2018-04-21T07:07:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @FiveRights: Last year President Trump wiped out ISIS and revamped the US tax system. This year he's renegotiating our trade deals, rebu…",987588702787522560.0,"New York, USA",Rose Julie,RoseJulie10
0,5adae347ccead8d72523e55b,,2018-04-21T07:07:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"“Don’t worry”, they said, “the nationality data we’re collecting on schoolchildren would never be used for immigrat… https://t.co/dLWrrCuncV",987588704943341570.0,"Lancaster, UK",Johnny Unger,johnnyunger
0,5adae347ccead8d72523e55e,,2018-04-21T07:07:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,The use of the word ‘forcibly’ by a Home Secretary here is chilling.  https://t.co/IYFEZnTVeP,987588705438314500.0,"Haywards Heath, England",John Bines,johncbines
0,5adae347ccead8d72523e561,,2018-04-21T07:07:50.000Z,,21,40,CongressWithChoksi,,,,,,,,,,,,,,,,,,,,,RT @SrinivasSri2017: #CongressWithChoksi\n\nNice attempt to distract the Public by making scandalous allegations against Congress.\nApproachin…,987588706524479490.0,,Nandkishore,30nandkishore
0,5adae347ccead8d72523e563,,2018-04-21T07:07:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @StewartWood: More &amp; more I think that fighting against the politics of shouting, spitting &amp; pointing, whether done from the left or rig…",987588706390376450.0,"London, England",Lucy Tallon,LucyParmaTallon
0,5adae348ccead8d72523e56f,,2018-04-21T07:07:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @JoyAnnReid: Serious question: isn’t there a chance Giuliani - who seemed to have awfully prescient knowledge about the Anthony Weiner/e…,987588709292879870.0,,I Observe,ITooObserve
0,5adae348ccead8d72523e571,,2018-04-21T07:07:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Spacekatgal: Sexual assault and rape is not a joking matter. And the damage is just as real when it happens to men. \n\nThe US has more p…,987588710706266110.0,Hong Kong,Cory Pchajek,corypchajek
0,5adae348ccead8d72523e578,,2018-04-21T07:07:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @SenWhitehouse: The American people have a right to know if the Koch Brothers are really calling the shots in the Trump Administration.…,987588712019234820.0,native New Yorker,JoAnn Sheehan,josephine612198
0,5adae349ccead8d72523e57e,,2018-04-21T07:07:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Indiana abortion law signed by Mike Pence ruled unconstitutional https://t.co/CTE5P5bE66,987588716314046460.0,USA,Pat F.,patf304
0,5adae34accead8d72523e584,,2018-04-21T07:07:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @NylonMag: Ask a witch: How do politics inform your practice? https://t.co/nsBygF2CtC https://t.co/zAr9D4R7lK,987588717912064000.0,"Los Angeles, CA",Gabriela Herstik,GabyHerstik
0,5adae34accead8d72523e587,,2018-04-21T07:07:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @mikegalsworthy: As they say in infomercials... \n\n“but wait, there’s more”\n\nhttps://t.co/J1YmcAM12o",987588718428073980.0,"Hackney, London",F. Sdrigotti,f_sd
